source,text,url
youtube,"it's the right metric to chase okay we should become rich I don't know >> who who knows is the right metric for example we say oh we should try to make people healthy and make them live longer but what if they are not wanting to live who decides that metric right in the past people used to live a good life, die at a good age. Now we keep extending the age by doing medical interventions. Is that a good thing? I don't know. So I I what what I don't like to do is build these firm views. I'm just saying if you want prosperity, >> if you want six pack, should we want six pack? I don't know. >> Should we want prosperity? I don't know. Should we want success? I don't know. Mhm. >> What I know, if you want this, you have to do this. >> But when you ask people, they all say they all want everything. >> Yeah. But they they don't want to do anything about it. >> That's the change we have to do. >> And it's okay to not want some of these things. I know many people who are like very clear >> which is great. Which is great. Problem is when the ambition that comes out of M doesn't say an example, right? We get super offended when somebody talks about working more hours. Huh? Why? Yeah. >> Why get offended by somebody telling you to work harder? >> Why do you think people get offended when they talk about? >> Because when people get offended is usually coming from a place where they know there's some truth to it. Offense doesn't come when there is absence of truth. For example, uh if we remark through somebody that this don't even feel is 1% true, we're less likely to get a reaction out of that. If the person is saying that the country is not going to get prosperous. For example, let's talk about work from home for us. I mean the the whole work life balance situation right now, >> right? days first. So then are we being selective? >> I am very happy if you take the western things and we take all of it then selectively 5 days a week but we'll not say True. People don't go to some distant relative's wedding. >> People don't take 15 days break for their brother or sister's wedding. So we we tend to get confused >> through selective data. And then there's some truth to it. So we get offended. >> Yeah. For example, if you ask most Indians, are we the best culture in the world? Most people will say yes. If you ask them, how many other cultures have you visited and studied? Indian culture is not great. That's why truth seeeking removes the fence. Do you think in general are we becoming more offensive? >> We becoming sensitive because we have this concept. I I've said this multiple times that when you build reputation before substance, you will get offended very fast, right? And younger people have that unique problem that they are designed to get offended because of their their world that they create around them. >> This 2,000 people like liking world. >> Yeah. And but if you say you said one of the best things which I think you've said it to me was most of the young people are worried about the reputation they don't have. >> Mhm. >> Beautiful. Like so true. >> Mhm. >> Why did you say that? And what do you think? What did you observe? No, because the same thing. you know, they are like worried about how they look, what their image is, their brand, their all of that stuff. And and I'm like, nobody cares about these things eventually. And like you're worried about these things. And I think that repetition prevents them from learning more things because they're worried about their image too much. All right? For example, I see them I see the generation seeking the least amount of help from people because it's I'll look small if I ask help. So the growth is stopped. They're finding it much more comfortable to ask charg. But some help is better to be asked by a person. >> Yeah. >> But you don't see them them seeking help. >> Oh, I have to be like maintain my aura. So they are sure failure in private because they don't want to be seen. >> Yeah. Asking for help. Mhm. >> Why is this happening? Because social media people you're not in touch with they don't know you. >> They know your image about you. They have a brand perception about you. They",https://www.youtube.com/watch?v=YIszsqhLGIs
youtube,"People don't take 15 days break for their brother or sister's wedding. So we we tend to get confused >> through selective data. And then there's some truth to it. So we get offended. >> Yeah. For example, if you ask most Indians, are we the best culture in the world? Most people will say yes. If you ask them, how many other cultures have you visited and studied? Indian culture is not great. That's why truth seeeking removes the fence. Do you think in general are we becoming more offensive? >> We becoming sensitive because we have this concept. I I've said this multiple times that when you build reputation before substance, you will get offended very fast, right? And younger people have that unique problem that they are designed to get offended because of their their world that they create around them. >> This 2,000 people like liking world. >> Yeah. And but if you say you said one of the best things which I think you've said it to me was most of the young people are worried about the reputation they don't have. >> Mhm. >> Beautiful. Like so true. >> Mhm. >> Why did you say that? And what do you think? What did you observe? No, because the same thing. you know, they are like worried about how they look, what their image is, their brand, their all of that stuff. And and I'm like, nobody cares about these things eventually. And like you're worried about these things. And I think that repetition prevents them from learning more things because they're worried about their image too much. All right? For example, I see them I see the generation seeking the least amount of help from people because it's I'll look small if I ask help. So the growth is stopped. They're finding it much more comfortable to ask charg. But some help is better to be asked by a person. >> Yeah. >> But you don't see them them seeking help. >> Oh, I have to be like maintain my aura. So they are sure failure in private because they don't want to be seen. >> Yeah. Asking for help. Mhm. >> Why is this happening? Because social media people you're not in touch with they don't know you. >> They know your image about you. They have a brand perception about you. They don't know you. >> Yeah. >> So I want to maintain that image was the thing. >> Yeah. But but that's what I'm saying. Those are the exact people who find it hard to ask for help. What I'm saying is that it's so much more now. [Music] >> How do we break out of this repetition? Let's say for you'll rarely see success in people who have stopped caring about shame. Shameless important ingredient. >> I believe >> you reached out for the podcast for the first time to me. You didn't care. you were just shameless enough to ping. >> Yeah. >> I said yes. I didn't know whatever. For example, I remember like I discovered so much later Instagram. I didn't care about all these things. Like I was like, okay, sure, do it. Like >> uh uh and what I discovered is that people who reached out were shameless, got the benefit of that. Now I'll be more selective about who reaches out and who I'll say yes to or not say yes to. But earlier you were shameless enough to reach out. You got that. You said I got the highest views for you initially and that was great. What if you had not reached out thinking that yeah what if he says no? I'm sure people have said no to you in the beginning. How many people said no to you in the beginning? >> First 200 guest nobody came. 200 first random. >> Perfect. So, but most people don't get to 200 and and shamelessness. Shame. >> See, that's what I'm saying. For most people, there's a huge shame. Rejection is a huge shame. Being left on red is huge shame for people. Why do people talk about it? Red zone. Don't double text. You ask any young person, double texting is almost a sin for them. But don't maybe >> you'll be surprised. Ask the younger team members. >> Scene zone, right? Like the >> scene zone, red zone, double texting. Ask the younger people in your team. H like will you double text? >> Yeah. Or how do you perceive somebody who double text? >> How do they perceive if you asked? >> You should check like desperate. >> Yeah, it's it's a real >> Who makes these rules though? >> Insecurities. Human insecurities. All rules. All of these come from",https://www.youtube.com/watch?v=YIszsqhLGIs
youtube,"don't know you. >> Yeah. >> So I want to maintain that image was the thing. >> Yeah. But but that's what I'm saying. Those are the exact people who find it hard to ask for help. What I'm saying is that it's so much more now. [Music] >> How do we break out of this repetition? Let's say for you'll rarely see success in people who have stopped caring about shame. Shameless important ingredient. >> I believe >> you reached out for the podcast for the first time to me. You didn't care. you were just shameless enough to ping. >> Yeah. >> I said yes. I didn't know whatever. For example, I remember like I discovered so much later Instagram. I didn't care about all these things. Like I was like, okay, sure, do it. Like >> uh uh and what I discovered is that people who reached out were shameless, got the benefit of that. Now I'll be more selective about who reaches out and who I'll say yes to or not say yes to. But earlier you were shameless enough to reach out. You got that. You said I got the highest views for you initially and that was great. What if you had not reached out thinking that yeah what if he says no? I'm sure people have said no to you in the beginning. How many people said no to you in the beginning? >> First 200 guest nobody came. 200 first random. >> Perfect. So, but most people don't get to 200 and and shamelessness. Shame. >> See, that's what I'm saying. For most people, there's a huge shame. Rejection is a huge shame. Being left on red is huge shame for people. Why do people talk about it? Red zone. Don't double text. You ask any young person, double texting is almost a sin for them. But don't maybe >> you'll be surprised. Ask the younger team members. >> Scene zone, right? Like the >> scene zone, red zone, double texting. Ask the younger people in your team. H like will you double text? >> Yeah. Or how do you perceive somebody who double text? >> How do they perceive if you asked? >> You should check like desperate. >> Yeah, it's it's a real >> Who makes these rules though? >> Insecurities. Human insecurities. All rules. All of these come from human insecurities. >> See, I believe you need to be shameless. That is so true. Everybody needs to be shameless in order to win. But what% of people threshold is >> No, shameless is a binary term. >> Like what we're talking about is I would never even think that this is shameful. Reaching out to somebody on an email and or Instagram. >> Not for everyone. Not for everyone. Okay. I'm going to do a thought experiment with you. A lot of team members are outside. experiment. Um, all of them have to act like a a beggar on the street and whoever gets 100 rupees wins a big prize. How many people will agree to this experiment? Number two, how many people will be able to pull this off? Number three, how would they think about themselves? Some people you know shameless you know you can already identify which four five people will just go and get the 100 rupees also >> exactly >> like I know you would go I would go like very like zero there's nothing in it it's just >> exactly but it's not >> good story to tell [ __ ] >> yeah I've done it once in college as a as a bet >> yeah so shame is directly It's preventing success for sure. >> True. And if you won't Yeah. Actually, if you won't be shameless, you won't get the opportunity that you want. You won't get the girl that you want. You won't get anything. Anything >> any level of success that you're actually looking out for? >> Anything. >> What's the level of shame which is accepted or not? Is there some shame? >> There's no such thing >> because there has to be some thin line, right? like not be >> see means saying oh you become creepy is a very different thing. >> Yeah. Would you be offended if somebody reaches out to you 20 times? >> No absolutely not. Why would I be offended by that? >> Like you're just like what the [ __ ] Like you'll block that person like irritate you because you didn't reply once or you didn't reply twice. >> But most people have no craft in reaching out to you, right? They don't establish the value that they provide to you. They send the same text. Like for example, a",https://www.youtube.com/watch?v=YIszsqhLGIs
youtube,"human insecurities. >> See, I believe you need to be shameless. That is so true. Everybody needs to be shameless in order to win. But what% of people threshold is >> No, shameless is a binary term. >> Like what we're talking about is I would never even think that this is shameful. Reaching out to somebody on an email and or Instagram. >> Not for everyone. Not for everyone. Okay. I'm going to do a thought experiment with you. A lot of team members are outside. experiment. Um, all of them have to act like a a beggar on the street and whoever gets 100 rupees wins a big prize. How many people will agree to this experiment? Number two, how many people will be able to pull this off? Number three, how would they think about themselves? Some people you know shameless you know you can already identify which four five people will just go and get the 100 rupees also >> exactly >> like I know you would go I would go like very like zero there's nothing in it it's just >> exactly but it's not >> good story to tell [ __ ] >> yeah I've done it once in college as a as a bet >> yeah so shame is directly It's preventing success for sure. >> True. And if you won't Yeah. Actually, if you won't be shameless, you won't get the opportunity that you want. You won't get the girl that you want. You won't get anything. Anything >> any level of success that you're actually looking out for? >> Anything. >> What's the level of shame which is accepted or not? Is there some shame? >> There's no such thing >> because there has to be some thin line, right? like not be >> see means saying oh you become creepy is a very different thing. >> Yeah. Would you be offended if somebody reaches out to you 20 times? >> No absolutely not. Why would I be offended by that? >> Like you're just like what the [ __ ] Like you'll block that person like irritate you because you didn't reply once or you didn't reply twice. >> But most people have no craft in reaching out to you, right? They don't establish the value that they provide to you. They send the same text. Like for example, a lot of people are guess if you see most people's DMs of uh uh thing, hi, hello, hello, hey, hey, hello. Like nobody's saying anything more. >> So that's the and how do you get over let's say a lot of people would reach out to a lot of people. That's saying we to establish value. Why would somebody give time attention? Most people underestimate that. >> This also goes back to the school years, right? We not taught to date. We're not taught to approach. We're not taught to sell ourselves. We're not taught to actually go out and go get people. >> Same thing. No, >> it's the same opportunities. >> The whole thing not like what is this whole like this thing that uh uh like Zakir comedian talks about Sakla? What is that? M >> is this not >> is there don't go out on >> I can't ask how I got to maintain my >> how can somebody break out of this >> by accepting that there's success outside of this >> because I'm trying to go to my life >> and thinking about >> but you'll see many people who come from business families are not naturally less see look at all the people who are misbehaving at the airport are usually from business families shame Shame because shame like I'm thinking shame or shamelessness. >> Yeah. >> I've always you probably got more shame in Bombay than where you are originally from. >> Oh yeah 100%. >> Like oh you can't behave this way. >> 100%. >> Yeah. So the only way it is just mentally you have to tell yourself that okay there's success on the other side. >> Mhm. >> And that's it. There's no other way for me to do it. >> Yeah. But you have to be crafty about it. You can't just like oh my message. >> Then you will get blocked. >> Yeah. For example, I say let's talk about dating scenario. What does this person want in their life? For example, let's say I'm reaching out to an investor. email pitch if you do not take any effort to find out what kind of stuff this person is likely to react to homework zero but everything else so I'll just do >> same thing in dating if you do not know what this person is expecting",https://www.youtube.com/watch?v=YIszsqhLGIs
youtube,"lot of people are guess if you see most people's DMs of uh uh thing, hi, hello, hello, hey, hey, hello. Like nobody's saying anything more. >> So that's the and how do you get over let's say a lot of people would reach out to a lot of people. That's saying we to establish value. Why would somebody give time attention? Most people underestimate that. >> This also goes back to the school years, right? We not taught to date. We're not taught to approach. We're not taught to sell ourselves. We're not taught to actually go out and go get people. >> Same thing. No, >> it's the same opportunities. >> The whole thing not like what is this whole like this thing that uh uh like Zakir comedian talks about Sakla? What is that? M >> is this not >> is there don't go out on >> I can't ask how I got to maintain my >> how can somebody break out of this >> by accepting that there's success outside of this >> because I'm trying to go to my life >> and thinking about >> but you'll see many people who come from business families are not naturally less see look at all the people who are misbehaving at the airport are usually from business families shame Shame because shame like I'm thinking shame or shamelessness. >> Yeah. >> I've always you probably got more shame in Bombay than where you are originally from. >> Oh yeah 100%. >> Like oh you can't behave this way. >> 100%. >> Yeah. So the only way it is just mentally you have to tell yourself that okay there's success on the other side. >> Mhm. >> And that's it. There's no other way for me to do it. >> Yeah. But you have to be crafty about it. You can't just like oh my message. >> Then you will get blocked. >> Yeah. For example, I say let's talk about dating scenario. What does this person want in their life? For example, let's say I'm reaching out to an investor. email pitch if you do not take any effort to find out what kind of stuff this person is likely to react to homework zero but everything else so I'll just do >> same thing in dating if you do not know what this person is expecting >> randomly you'll text >> so you will just say hello hi hello hello hi doesn't And you usually know what homework to do. There's no >> usually people who are interested to really get it right, they will do the homework. >> They'll figure out >> or find out. >> True. That's the way to think about it. >> Yeah. >> You said s let this be the last question. You said >> actually second last. Okay. You said sat long, alpha male if you want to put it. What's alpha male according to you? >> No, sorry. I don't think Sat Land is alpha model. I think I think I think uh someone like Zak does a fantastic job to actually make this into a humorous thing to this that it's almost a problematic slash uh insecure version of somebody to protect to pretend to be this person, right? and and and uh he's also kind of giving the other side to explain the nuance of what really it means internally to feel that way. But I think uh the whole thing around alpha whatever I I mean I I remember asking this question to Karan Johar once at one of the events I hosted is >> hey why are these movies doing big success and he's like kunal this has happened every decade this whole angry young man of different type has come back again and again in different forms it's existed from the beginning and I was like yeah that makes sense it's just that we feel this every now and then because it's almost It's a cycle that repeats >> right so I think uh anything that is different for a society's norm gets attention then again it becomes normal then we'll again have somebody who's loving and like this loving personality will again win so it'll be a cycle >> it's the same thing humans are very predictable that way fashions have exactly the same cycles >> these things of expecting personal ity is to be in cycle same thing continues. >> But what's your definition of alpha male? >> I don't think there is I I think to me these are uh uh uh more biology definitions uh versus uh a human definitions uh in in biology is very simple that somebody who has more success to get resources or mating success is",https://www.youtube.com/watch?v=YIszsqhLGIs
youtube,">> randomly you'll text >> so you will just say hello hi hello hello hi doesn't And you usually know what homework to do. There's no >> usually people who are interested to really get it right, they will do the homework. >> They'll figure out >> or find out. >> True. That's the way to think about it. >> Yeah. >> You said s let this be the last question. You said >> actually second last. Okay. You said sat long, alpha male if you want to put it. What's alpha male according to you? >> No, sorry. I don't think Sat Land is alpha model. I think I think I think uh someone like Zak does a fantastic job to actually make this into a humorous thing to this that it's almost a problematic slash uh insecure version of somebody to protect to pretend to be this person, right? and and and uh he's also kind of giving the other side to explain the nuance of what really it means internally to feel that way. But I think uh the whole thing around alpha whatever I I mean I I remember asking this question to Karan Johar once at one of the events I hosted is >> hey why are these movies doing big success and he's like kunal this has happened every decade this whole angry young man of different type has come back again and again in different forms it's existed from the beginning and I was like yeah that makes sense it's just that we feel this every now and then because it's almost It's a cycle that repeats >> right so I think uh anything that is different for a society's norm gets attention then again it becomes normal then we'll again have somebody who's loving and like this loving personality will again win so it'll be a cycle >> it's the same thing humans are very predictable that way fashions have exactly the same cycles >> these things of expecting personal ity is to be in cycle same thing continues. >> But what's your definition of alpha male? >> I don't think there is I I think to me these are uh uh uh more biology definitions uh versus uh a human definitions uh in in biology is very simple that somebody who has more success to get resources or mating success is known to be alpha >> right >> but human life doesn't work that way. We are not like some animals living in some jungle that we have to create this particular thing. So uh uh leadership is natural. For example, it's very simple, right? Um leadership to me is followership, right? If somebody creates followership, people would follow them. >> Yeah. >> Do something because they said something. >> That's leadership. It's alpha, beta, gamma, theta. I don't understand all stuff. Leadership, followership is very simple. >> And followship doesn't mean I follow somebody for because they're humor. That's not followership. Follow >> how influential you are. >> Influential to make somebody make sacrifices, >> not watch a real just because you send them. >> That's not influence. >> All attempts to differentiate end up becoming attempts to belong. Yeah, that's a pattern I observed is that look at all the Gen Z who decide to not post anything. They only have highlights sometimes and no posts. Like that's their thing. >> Yeah, >> they did that to differentiate with older people. But now all Genz's do it. >> But somebody must have started the trend. Now that person must be feeling significant in their head. >> Yeah. So I think all attempts to differentiate becomes an attempt to belong eventually. >> Okay, last again. Sorry, but resourceful people create more wealth than insightful people. >> Mhm. >> You need to explain me this. What do you mean by resourceful people? What do you mean by insightful people? And why one over other? >> So insightful people tend to know why things work the way they work. They have good efficient methods to understand the reasons behind stuff. >> But resourceful people are actually the the people who so if you'll see many people in small towns who make a lot of wealth are not very insightful people. They're just very good at making money. They're very resourceful. What I mean by resourceful is like if you tell them sir problem then the resourceful person comes to help not an insightful person. >> Yeah. uh or some people who say figure out. Think about your own team members also. You will see that the insightful people are not the one you rely on. The resourceful people you rely on. >> True. >> So there is a difference between the two.",https://www.youtube.com/watch?v=YIszsqhLGIs
youtube,"known to be alpha >> right >> but human life doesn't work that way. We are not like some animals living in some jungle that we have to create this particular thing. So uh uh leadership is natural. For example, it's very simple, right? Um leadership to me is followership, right? If somebody creates followership, people would follow them. >> Yeah. >> Do something because they said something. >> That's leadership. It's alpha, beta, gamma, theta. I don't understand all stuff. Leadership, followership is very simple. >> And followship doesn't mean I follow somebody for because they're humor. That's not followership. Follow >> how influential you are. >> Influential to make somebody make sacrifices, >> not watch a real just because you send them. >> That's not influence. >> All attempts to differentiate end up becoming attempts to belong. Yeah, that's a pattern I observed is that look at all the Gen Z who decide to not post anything. They only have highlights sometimes and no posts. Like that's their thing. >> Yeah, >> they did that to differentiate with older people. But now all Genz's do it. >> But somebody must have started the trend. Now that person must be feeling significant in their head. >> Yeah. So I think all attempts to differentiate becomes an attempt to belong eventually. >> Okay, last again. Sorry, but resourceful people create more wealth than insightful people. >> Mhm. >> You need to explain me this. What do you mean by resourceful people? What do you mean by insightful people? And why one over other? >> So insightful people tend to know why things work the way they work. They have good efficient methods to understand the reasons behind stuff. >> But resourceful people are actually the the people who so if you'll see many people in small towns who make a lot of wealth are not very insightful people. They're just very good at making money. They're very resourceful. What I mean by resourceful is like if you tell them sir problem then the resourceful person comes to help not an insightful person. >> Yeah. uh or some people who say figure out. Think about your own team members also. You will see that the insightful people are not the one you rely on. The resourceful people you rely on. >> True. >> So there is a difference between the two. Like if you are not the type that and and we all of us have we all of us know this type of people. >> Yeah. Who will we call if you got stuck with police or legal issues or some challenge or some topic or some help some person you know >> the right person and they are not most insightful people they just get stuff done they don't think in obstacles they think in outcomes >> is there a way to become resourceful >> h I think first is removing your shame reluctance resistance and just being there and just happening to the world. See there is two types of people. People who happen to the world and people uh and the second type is where world happens to them. If you are the first type, you are resourceful. >> You need to be valuable to the world. >> No, you need to happen to the world like you change the world. You shape the world. You make things happen. You get stuff done. You don't worry about obstacles. You you your existence creates change. >> Are you that in even the smallest room? >> Yeah. >> And then just get >> and people do well in life and most people stuff happens to them. >> Yeah. They just live. >> Yeah. They they are perpetual somewhat of a sufferer of the world. >> True. Love it. Thank you so much. It was pleasure having you again and my pleasure. >> I'll have you again whenever next time you're ready. It's always good to talk to you. >> How are you doing? >> Good man. I was just telling you that going to young people's office is like going to a rap here. Break the case. Day one. >> It works. It works. It works for us. I know. I know. I'll reach out to you because people need to appreciate what the hell has happened. Uh and and business folks need to treat this into a very serious business podcast versus like some motivational stuff. It's like boss. It's hardcore. It's not some there is lot of serious juice which goes on. >> There is no [ __ ] way you going to get this kind of numbers by just like being a child doing stuff. There's some serious athlete stuff going on over here. Thank you",https://www.youtube.com/watch?v=YIszsqhLGIs
youtube,"Like if you are not the type that and and we all of us have we all of us know this type of people. >> Yeah. Who will we call if you got stuck with police or legal issues or some challenge or some topic or some help some person you know >> the right person and they are not most insightful people they just get stuff done they don't think in obstacles they think in outcomes >> is there a way to become resourceful >> h I think first is removing your shame reluctance resistance and just being there and just happening to the world. See there is two types of people. People who happen to the world and people uh and the second type is where world happens to them. If you are the first type, you are resourceful. >> You need to be valuable to the world. >> No, you need to happen to the world like you change the world. You shape the world. You make things happen. You get stuff done. You don't worry about obstacles. You you your existence creates change. >> Are you that in even the smallest room? >> Yeah. >> And then just get >> and people do well in life and most people stuff happens to them. >> Yeah. They just live. >> Yeah. They they are perpetual somewhat of a sufferer of the world. >> True. Love it. Thank you so much. It was pleasure having you again and my pleasure. >> I'll have you again whenever next time you're ready. It's always good to talk to you. >> How are you doing? >> Good man. I was just telling you that going to young people's office is like going to a rap here. Break the case. Day one. >> It works. It works. It works for us. I know. I know. I'll reach out to you because people need to appreciate what the hell has happened. Uh and and business folks need to treat this into a very serious business podcast versus like some motivational stuff. It's like boss. It's hardcore. It's not some there is lot of serious juice which goes on. >> There is no [ __ ] way you going to get this kind of numbers by just like being a child doing stuff. There's some serious athlete stuff going on over here. Thank you so much. number conversation can change someone's life. I'll see you next time. Until then, keep figuring out [Music]",https://www.youtube.com/watch?v=YIszsqhLGIs
youtube,"so much. number conversation can change someone's life. I'll see you next time. Until then, keep figuring out [Music]",https://www.youtube.com/watch?v=YIszsqhLGIs
youtube,"Thank you everybody for uh coming today. the markets don't really it didn't give me the confidence that I'm going to see so many people here but um we have with us Kunal Sha and we discussing wealth creation in the age of AI who wins and who doesn't um just a little brief you know I I've always felt that Kunal is somebody who has very sharp understanding and takes on uh mostly everything that concerns any of us. So, super looking forward to this chat. Punal, I want to just start, you know, there I'm assuming most of the people here are already in the workforce or are prepping to be our mid-career professionals. I think this is a super relevant topic, right? And it sort of just ties back to the entire discussion on jobs and AI eventually. your jobs you know take you to creating wealth. So I want to jump right in ask you where are you at when it comes to jobs and AI? I mean there are two schools of thought. One which says it's sort of uh you know this entire AI apocalypse is all fantasy and then we see what we are seeing with all of these big companies cutting jobs. So address the elephant in the room. Where are you at? >> Yeah. Uh thank you so much. Uh first of all, how many of you use uh any of the apps like chat GPT or Gemini every day? Awesome. And how many of you have uh built one agent of your own so far? >> Okay, that's good. Uh how many of you are concerned that you're going to lose your job to AI? >> Okay, got it. >> Not not too many, you know. >> Yeah. Yeah, that's good. That's good. Um, how many of you think that your colleagues are going to lose their job to AI? Awesome. Awesome. Uh, I think this is a better uh understanding of what's really happening. So, first of all, uh, let's break down what is really happening. Uh, uh, I mean, I'm old enough to tell you that I've lived a time where internet was not there in most of the workplaces or computers were not there. And >> what are you saying? You can't be. >> Yeah. Yeah. I'm I'm I'm turning 47 in a few weeks. So I >> No, we we've I mean I'm a few years younger but I mean come on. >> Yeah. When when I went to my first job there were no computers. >> We had Gmail all the while. Kunal. >> No, not really. You'll be surprised how long Gmail has been. >> Then you're much older anyway. >> So the thing is that if we are looking at that time uh internet made information accessible in the air, right? Like now you could just search anything and get anything. AI has made intelligence accessible in the air, right? And this is a very hard to understand concept because intelligence was a unique trait that we attributed to humans as species and now you can just plug it up in the air and just suck it in and and you can actually accelerate materially. The second thing is that we forget that the largest employer of the world is actually inefficiency. It's and and what is happening is that the at the pace inefficiency is going away right the current jobs are getting displaced or changed materially right now for example uh a lot of people worry about job layoffs I think the thing we have to worry about is per capita income not growing right because there are enough people in India who are still doing liftman job and ATM guard job and they all have jobs right there are there are there are ricksha drivers who are are currently operating without maps and still on the street they make less money than the people who have apps on the phone but they exist. The thing is that the income delta between people who use technology and use AI and versus people who don't use AI is going to be wide. The the the world has interesting ways to kind of keep people employed. But the the real question we have to worry about is the per capita income growth. Uh now coming to other topics is that a lot of us are waiting for our companies to teach us AI or some workshops to teach us AI or show up at this event and hopefully learn something about things. The truth is everything is up there. If you are really keen to learn, you will figure out everything on your own. And I think the problem is there is a",https://www.youtube.com/watch?v=L1Npx-fBing
youtube,">> No, we we've I mean I'm a few years younger but I mean come on. >> Yeah. When when I went to my first job there were no computers. >> We had Gmail all the while. Kunal. >> No, not really. You'll be surprised how long Gmail has been. >> Then you're much older anyway. >> So the thing is that if we are looking at that time uh internet made information accessible in the air, right? Like now you could just search anything and get anything. AI has made intelligence accessible in the air, right? And this is a very hard to understand concept because intelligence was a unique trait that we attributed to humans as species and now you can just plug it up in the air and just suck it in and and you can actually accelerate materially. The second thing is that we forget that the largest employer of the world is actually inefficiency. It's and and what is happening is that the at the pace inefficiency is going away right the current jobs are getting displaced or changed materially right now for example uh a lot of people worry about job layoffs I think the thing we have to worry about is per capita income not growing right because there are enough people in India who are still doing liftman job and ATM guard job and they all have jobs right there are there are there are ricksha drivers who are are currently operating without maps and still on the street they make less money than the people who have apps on the phone but they exist. The thing is that the income delta between people who use technology and use AI and versus people who don't use AI is going to be wide. The the the world has interesting ways to kind of keep people employed. But the the real question we have to worry about is the per capita income growth. Uh now coming to other topics is that a lot of us are waiting for our companies to teach us AI or some workshops to teach us AI or show up at this event and hopefully learn something about things. The truth is everything is up there. If you are really keen to learn, you will figure out everything on your own. And I think the problem is there is a huge shortage of self motivation, self- discipline to get things done because now every single thing is transparently available. You can build anything, you can create anything, you can research anything. The question is how many people are actually using anything of these tools for better stuff. For example, a bulk of people are still using AI for frivolous use cases and and not for what it is truly capable of. It's like >> what do you mean frivolous use cases? >> Well, I don't know. We are just still editing pictures and videos and and uh uh um I don't know talking to Chad GPT like a friend and and uh getting rid of our real friends. Uh uh the thing is that this is real. How many of you talk to Chad GPT as a friend? Yeah. All righty. Uh how many of you have friends who have talking to Chad GPD as a friend? Yeah. Already quite a lot. Many of you are going to be shy to talk about it, but it's quite a big phenomena. How many have done astrology on Chad GPD? Okay, good. >> How many of you have done therapy on Chad GPD? >> Okay, good. Uh so are you saying that that's not a great use case and people should not be using >> uh so first of all if we're talking about wealth the most valuable wealth you have is time and what you do with time becomes even more important than it was before what I worry about is that I don't know if you know this you must be tracking this data India is now at 35GB per capita per GB sorry 35GB usage per capita per month right now in India. Right. That's much more than any other country in the world. Right. And 35GB usage requires a lot of time to be wasted. >> Correct. >> Right. Uh uh uh short videos and time pass and all of that stuff. The thing is that the uh no matter who we are, right? Elon Musk, Sam Kunal, everybody has only 24 hours. What we do with that time is becoming even more important for wealth to happen, right? And I think it has become extremely easy to also waste time in the world we live in right now. We have the same device that can make us",https://www.youtube.com/watch?v=L1Npx-fBing
youtube,"huge shortage of self motivation, self- discipline to get things done because now every single thing is transparently available. You can build anything, you can create anything, you can research anything. The question is how many people are actually using anything of these tools for better stuff. For example, a bulk of people are still using AI for frivolous use cases and and not for what it is truly capable of. It's like >> what do you mean frivolous use cases? >> Well, I don't know. We are just still editing pictures and videos and and uh uh um I don't know talking to Chad GPT like a friend and and uh getting rid of our real friends. Uh uh the thing is that this is real. How many of you talk to Chad GPT as a friend? Yeah. All righty. Uh how many of you have friends who have talking to Chad GPD as a friend? Yeah. Already quite a lot. Many of you are going to be shy to talk about it, but it's quite a big phenomena. How many have done astrology on Chad GPD? Okay, good. >> How many of you have done therapy on Chad GPD? >> Okay, good. Uh so are you saying that that's not a great use case and people should not be using >> uh so first of all if we're talking about wealth the most valuable wealth you have is time and what you do with time becomes even more important than it was before what I worry about is that I don't know if you know this you must be tracking this data India is now at 35GB per capita per GB sorry 35GB usage per capita per month right now in India. Right. That's much more than any other country in the world. Right. And 35GB usage requires a lot of time to be wasted. >> Correct. >> Right. Uh uh uh short videos and time pass and all of that stuff. The thing is that the uh no matter who we are, right? Elon Musk, Sam Kunal, everybody has only 24 hours. What we do with that time is becoming even more important for wealth to happen, right? And I think it has become extremely easy to also waste time in the world we live in right now. We have the same device that can make us super intelligent or super dumb very very fast within within weeks you can actually see yourself go in opposite directions. So my worry right now is productivity as a concept by the way the word efficiency and productivity does not exist in most Indian languages that vocabulary is not in our core DNA. We don't value time as much and I think that is what's that literally like there is no word >> yeah there is no word for efficiency and productivity in in any Indian language. >> Wow. >> Yeah. Most of you can chat GPD and find the answer but you'll find that is actually surrogate words not actual word for it because productivity efficiency words came from indust industrial revolution where time became valuable and we are still to realize that uh for example most jobs in western world are hourly jobs uh we have never been paid an hourly basis so we are brain doesn't work in hourly mode >> so what does all of this mean uh kunal when you know you look at the world right now and I mean we are watching it very closely uh people in the tech world are super clued in. My observation is that it's literally 1% of the population which is really aware about how stark you know the the chasm is between what we know and 99% people across the world are aware in terms of what AI is going to do to their jobs and wealth creation was obviously a consequence of that. How do we fix this? And I know you and I were chatting about this and you said when has it ever been an equal world in terms of you know wealth etc. But this is really stuck and it's in your face like you know there is this one constituency which is in Silicon Valley just like how the gold rush happened in California and they are so aware they are the ones who are uh you know beneficiaries of everything that's happening around AI and then there is rest of the world how do we keep up and sort of even get to partake in that wealth creation which is definitely happening and will happen. >> Yeah. >> Uh I I would say China is not too far away. Uh uh and I think uh the gap is getting wider",https://www.youtube.com/watch?v=L1Npx-fBing
